taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,category,criteria,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,tax_sp_level
32725,Ixora nigerica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Ixora,NA,Keay,1998,VU,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ixora nigerica
19379374,Rhynchosia minima,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Rhynchosia,NA,(L.) DC.,2012,LC,NA,FALSE,FALSE,TRUE,"Lopez Poveda, L.","Hilton-Taylor, C.",NA,NA,4000,0,NA,NA,NA,NA,NA,NA,Rhynchosia minima
185569,Thomandersia laurifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,SCHLEGELIACEAE,Thomandersia,NA,(T.Anderson ex Benth.) Baill.,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thomandersia laurifolia
32860,Toussaintia orientalis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Toussaintia,NA,Verdc.,2009,EN,"B1ab(i,ii,iii,iv,v)",FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F. & Schatz, G.  (East African Plants Red List Authority)",NA,540,610,140,NA,NA,NA,NA,NA,NA,Toussaintia orientalis
45887,Strychnos elaeocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Strychnos,NA,Gilg ex Leeuwenb.,2004,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strychnos elaeocarpa
194160,Ophioglossum reticulatum,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,OPHIOGLOSSALES,OPHIOGLOSSACEAE,Ophioglossum,NA,L.,2011,LC,NA,FALSE,TRUE,TRUE,"Irudayaraj, V.","Rajesh, K.P., Jeeva, S., Manju, C.N. & Molur, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ophioglossum reticulatum
45888,Strychnos staudtii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Strychnos,NA,Gilg,2004,VU,A2c,FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strychnos staudtii
185564,Hygrophila barbata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Hygrophila,NA,(Nees) T.Anderson,2010,DD,NA,FALSE,TRUE,TRUE,"Ouedraogo, L.","Diop, F.N. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hygrophila barbata
185409,Physacanthus nematosiphon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Physacanthus,NA,(Lindau) Rendle &amp; Britten,2017,NT,NA,FALSE,FALSE,TRUE,"Rokni, S.","Darbyshire, I.",76,149077.179,750,30,NA,NA,NA,NA,NA,NA,Physacanthus nematosiphon
34668,Deinbollia saligna,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Deinbollia,NA,Keay,1998,VU,"A1c, B1+2c",FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deinbollia saligna
32235,Khaya anthotheca,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Khaya,African Mahogany,(Welw.) C.DC.,1998,VU,A1cd,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khaya anthotheca
34669,Uvariopsis tripetala,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Uvariopsis,NA,(Bak.f.) G.E. Schatz,1998,VU,"A1c, B1+2c",FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Uvariopsis tripetala
34836,Dactyladenia dinklagei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CHRYSOBALANACEAE,Dactyladenia,NA,(Engl.) Prance &amp; F.White,1998,VU,A1c+2c,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dactyladenia dinklagei
45907,Calycosiphonia macrochlamys,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Calycosiphonia,NA,(K.Schum.) Robbrecht,2004,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calycosiphonia macrochlamys
32220,Zanthoxylum atchoum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Zanthoxylum,NA,(Aké Assi) Waterman,1998,VU,B1+2c,FALSE,FALSE,TRUE,"Assi, A.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zanthoxylum atchoum
32227,Cola attiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Cola,NA,Aubrév. &amp; Pellegr.,1998,EN,"A1c, B1+2c",FALSE,FALSE,TRUE,"Assi, A.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cola attiensis
46350,Angraecum pyriforme,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Angraecum,NA,Summerh.,2004,VU,B2ab(iii),FALSE,FALSE,TRUE,"Pollard, B.J. & Darbyshire, I.","Zapfack, L. & Cribb, P.J. (Orchid Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angraecum pyriforme
32180,Baphia heudelotiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Baphia,NA,Baill.,1998,VU,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baphia heudelotiana
32720,Soyauxia talbotii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,PERIDISCACEAE,Soyauxia,NA,Baker f.,1998,EN,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soyauxia talbotii
30899,Euphorbia lividiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,NA,L.C.Leach,1998,VU,D2,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Euphorbia lividiflora
202733,Salacia volubilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Salacia,NA,Loes. &amp; H.J.P.Winkl.,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",36,106746,1100,50,NA,NA,NA,NA,NA,NA,Salacia volubilis
34716,Gilbertiodendron bilineatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Gilbertiodendron,NA,(Hutch. &amp; Dalz.) J. Leonard,1998,VU,"A1c, B1+2c",FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gilbertiodendron bilineatum
21480902,Tarenna hutchinsonii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Tarenna,NA,Bremek.,2013,CR,D,FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C.",28,37070,590,25,NA,NA,NA,NA,NA,NA,Tarenna hutchinsonii
45427,Pararistolochia goldieana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PIPERALES,ARISTOLOCHIACEAE,Pararistolochia,NA,(Hook.f.) Hutch. &amp; Dalz.,2004,VU,A2c,FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pararistolochia goldieana
185427,Hygrophila senegalensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Hygrophila,NA,(Nees) T.Anderson,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hygrophila senegalensis
44392595,Culcasia glandulosa,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Culcasia,NA,Hepper,2013,LC,NA,FALSE,FALSE,TRUE,"Bachman, S.","Scott, J.A.",NA,128000,300,20,NA,NA,NA,NA,NA,NA,Culcasia glandulosa
200684,Alafia whytei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Alafia,NA,Stapf,2014,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",36,138712,100,0,NA,NA,NA,NA,NA,NA,Alafia whytei
33196,Calophyllum inophyllum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CALOPHYLLACEAE,Calophyllum,Alexandrian Laurel,L.,1998,LR/lc,NA,FALSE,FALSE,TRUE,"Stevens, P.F.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calophyllum inophyllum
202740,Maranthes sanagensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CHRYSOBALANACEAE,Maranthes,NA,F.White,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M. & Prance, G.","Onana, J.-M.",32,51851,517,300,NA,NA,NA,NA,NA,NA,Maranthes sanagensis
62020997,Tamarindus indica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Tamarindus,NA,L.,2017,LC,NA,FALSE,FALSE,TRUE,"Rivers, M.C. & Mark, J.","Oldfield, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tamarindus indica
200701,Ceropegia rhynchantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ceropegia,NA,Schltr.,2014,VU,D1,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",48,1019221,1000,300,NA,NA,NA,NA,NA,NA,Ceropegia rhynchantha
168966,Centrostachys aquatica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Centrostachys,NA,(R.Br.) Moq.,2017,LC,NA,FALSE,TRUE,TRUE,"Gupta, A.K. & Beentje, H.J.","Luke, W.R.Q.",NA,NA,2600,0,NA,NA,NA,NA,NA,NA,Centrostachys aquatica
45439,Cylicomorpha solmsii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,VIOLALES,CARICACEAE,Cylicomorpha,NA,(Urb.) Urb.,2015,NT,NA,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",116,427442,1450,400,NA,NA,NA,NA,NA,NA,Cylicomorpha solmsii
39513,Helichrysum cameroonense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Helichrysum,NA,Hutch. &amp; Dalziel,2000,LR/nt,NA,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helichrysum cameroonense
97221174,Oxyanthus troupinii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Oxyanthus,NA,Bridson,2017,VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",171,8295,2450,1650,NA,NA,NA,NA,NA,NA,Oxyanthus troupinii
202746,Dichapetalum witianum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,DICHAPETALACEAE,Dichapetalum,NA,Breteler,2015,NT,NA,FALSE,FALSE,TRUE,"Cheek, M. & Pearce, L.","Onana, J.-M.",24,99881,600,300,NA,NA,NA,NA,NA,NA,Dichapetalum witianum
45459,Nodonema lineatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Nodonema,NA,B.L.Burtt,2004,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nodonema lineatum
45402,Acanthopale decempedalis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Acanthopale,NA,C.B.Clarke,2014,VU,B2ab(iii),FALSE,FALSE,TRUE,"Darbyshire, I.","Onana, J.-M.",100,41374,2300,700,NA,NA,NA,NA,NA,NA,Acanthopale decempedalis
33039,Baillonella toxisperma,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Baillonella,Moabi,Pierre,1998,VU,A1cd,FALSE,FALSE,TRUE,"White, L.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baillonella toxisperma
200664,Brachystephanus oreacanthus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Brachystephanus,NA,Champl.,2014,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",36,44658,1110,800,NA,NA,NA,NA,NA,NA,Brachystephanus oreacanthus
45405,Brachystephanus kupeensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Brachystephanus,NA,Champl.,2014,CR,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Darbyshire, I.","Onana, J.-M.",4-8,4-8,1100,900,NA,NA,NA,NA,NA,NA,Brachystephanus kupeensis
200706,Pentarrhinum ledermannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Pentarrhinum,NA,(Schltr.) Goyder &amp; Liede  ,2014,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",48,954983,1900,1750,NA,NA,NA,NA,NA,NA,Pentarrhinum ledermannii
42507,Podocarpus henkelii,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Henkel's Yellowwood,Stapf ex Dallim. &amp; A.B.Jacks.,2013,EN,"B2ab(ii,iii,v)",FALSE,FALSE,TRUE,"Farjon, A.","Thomas, P. & Richardson, D.",256,771930,2000,1300,NA,NA,NA,NA,NA,NA,Podocarpus henkelii
45882,Dalbergia oligophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Dalbergia,NA,Baker ex Hutch. &amp; Dalziel,2015,LC,NA,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",176,1967896,2000,80,NA,NA,NA,NA,NA,NA,Dalbergia oligophylla
45446,Momordica enneaphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,CUCURBITACEAE,Momordica,NA,Cogn.,2004,VU,B2ab(iii),FALSE,FALSE,TRUE,"Darbyshire, I.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Momordica enneaphylla
107249868,Utricularia andongensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,LENTIBULARIACEAE,Utricularia,NA,Welw. ex Hiern,2018,LC,NA,FALSE,TRUE,TRUE,"Clarke, C.M.","Cross, A.",188,7444470,1800,240,NA,NA,NA,NA,NA,NA,Utricularia andongensis
19349293,Ferula communis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,APIACEAE,Ferula,Giant Fennel,L.,2015,LC,NA,FALSE,FALSE,TRUE,"Rankou, H., Ouhammou, A., Taleb, M. & Martin, G.","Jury, S. & Allen, D.J.",12000,5508927246,2500,0,NA,NA,NA,NA,NA,NA,Ferula communis
158072,Monodora globiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Monodora,NA,Couvreur,2009,NT,NA,FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F. & Schatz, G.  (East African Plants Red List Authority)",70,1114,2000,1400,NA,NA,NA,NA,NA,NA,Monodora globiflora
65604009,Isolona pilosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Isolona,NA,Diels,2015,NT,NA,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",56,995430,550,20,NA,NA,NA,NA,NA,NA,Isolona pilosa
185535,Cyperus congensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,NA,C.B.Clarke,2017,LC,NA,FALSE,TRUE,TRUE,"Mahamane, A. & Beentje, H.J.","Luke, W.R.Q.",NA,>1000000,300,0,NA,NA,NA,NA,NA,NA,Cyperus congensis
63557,Widdringtonia nodiflora,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Widdringtonia,Mountain Cypress,(L.) Powrie,2013,LC,NA,FALSE,FALSE,TRUE,"Farjon, A.","Thomas, P.",NA,NA,2590,100,NA,NA,NA,NA,NA,NA,Widdringtonia nodiflora
32213,Strychnos millepunctata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Strychnos,NA,Leeuwenb.,1998,VU,B1+2c,FALSE,FALSE,TRUE,"Assi, A.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strychnos millepunctata
44393139,Hetaeria heterosepala,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Hetaeria,NA,(Rchb.f.) Summerh.,2013,LC,NA,FALSE,FALSE,TRUE,"Brummitt, N.","Rankou, H.",NA,NA,900,700,NA,NA,NA,NA,NA,NA,Hetaeria heterosepala
39533,Peperomia thomeana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PIPERALES,PIPERACEAE,Peperomia,NA,C.DC.,2000,LR/nt,NA,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peperomia thomeana
164481,Myriophyllum spicatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,HALORAGACEAE,Myriophyllum,Spiked Water-milfoil,L.,2017,LC,NA,FALSE,TRUE,FALSE,"Lansdown, R.V.","Luke, W.R.Q.",NA,NA,3250,0,NA,NA,NA,NA,NA,NA,Myriophyllum spicatum
39503,Begonia preussii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,BEGONIACEAE,Begonia,NA,Warb.,2015,VU,A2c,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",108-124,68642-70152,1486,0,NA,NA,NA,NA,NA,NA,Begonia preussii
45433,Begonia bonus-henricus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,BEGONIACEAE,Begonia,NA,J.J.de Wilde,2014,EN,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",40,6716,1300,660,NA,NA,NA,NA,NA,NA,Begonia bonus-henricus
45885,Anthocleista microphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,GENTIANACEAE,Anthocleista,NA,Wernham,2004,VU,A3c: B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anthocleista microphylla
45440,Salacia mamba,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Salacia,NA,N.Hallé,2015,NT,NA,FALSE,FALSE,TRUE,"Darbyshire, I., Pollard, B. & Cheek, M.","Onana, J.-M.",28,147586,1000,100,NA,NA,NA,NA,NA,NA,Salacia mamba
46182,Quassia sanguinea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SIMAROUBACEAE,Quassia,NA,Cheek &amp; Jongkind,2004,VU,A2c,FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quassia sanguinea
32234,Khaya ivorensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Khaya,African Mahogany,A. Chev.,1998,VU,A1cd,FALSE,FALSE,TRUE,"African Regional Workshop (Conservation & Sustainable Management of Trees, Zimbabwe, July 1996)",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khaya ivorensis
45438,Dielsantha galeopsoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Dielsantha,NA,(Engl. &amp; Diels) E.Wimm.,2015,NT,NA,FALSE,FALSE,TRUE,"Cheek, M. & Thulin, M.","Onana, J.-M.",108,242585,1000,650,NA,NA,NA,NA,NA,NA,Dielsantha galeopsoides
39529,Ardisia schlechteri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,MYRSINACEAE,Ardisia,NA,Gilg,2000,CR,A1c+2c,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ardisia schlechteri
200697,Asclepias kamerunensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Asclepias,NA,Schltr.,2014,CR,C2a(i); D,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",32,630564,1000,800,NA,NA,NA,NA,NA,NA,Asclepias kamerunensis
39535,Synsepalum brenanii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Synsepalum,NA,(Heine) T.D.Penn.,2000,CR,A1c+ 2c,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Synsepalum brenanii
34437,Ziziphus robertsoniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,Ziziphus,NA,Beentje,1998,EN,B1+2abcde,FALSE,FALSE,TRUE,"CAMP Workshop, Kenya (November 1996)",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ziziphus robertsoniana
179530,Disa nyikensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Disa,NA,H.P.Linder,2013,LC,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",69.9,33305,2440,1800,NA,NA,NA,NA,NA,NA,Disa nyikensis
34877,Ternstroemia polypetala,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,PENTAPHYLACACEAE,Ternstroemia,NA,Melchior,1998,VU,B1+2d,FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ternstroemia polypetala
34976,Cola mossambicensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Cola,NA,Wild,1998,VU,B1+2c,FALSE,FALSE,TRUE,"Bandeira, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cola mossambicensis
34858,Morinda asteroscepa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Morinda,NA,K.Schum.,1998,VU,B1+2b,FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morinda asteroscepa
164217,Schoenoplectus corymbosus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Schoenoplectus,NA,(Roth ex Roem. &amp; Schult.) J.Raynal,2011,LC,NA,FALSE,TRUE,FALSE,"Mani, S.","Rao, M.L.V., Karuppasamy, S., Sadasivaiah, B., Bhatta, G., Dahanukar, N. & Molur, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schoenoplectus corymbosus
185592,Cyperus aterrimus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,NA,Hochst. ex Steud.,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J. & Juffe Bignoli, D.","Luke, W.R.Q.",NA,>1000000,3350,1050,NA,NA,NA,NA,NA,NA,Cyperus aterrimus
179800,Crotalaria emarginata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Crotalaria,NA,Bojer ex Benth.,2012,LC,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Maunder, M.",269,156054,700,10,NA,NA,NA,NA,NA,NA,Crotalaria emarginata
19893130,Crotalaria rufocaulis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Crotalaria,NA,Gilli,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,300000,1700,230,NA,NA,NA,NA,NA,NA,Crotalaria rufocaulis
19891706,Senna baccarinii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Senna,NA,(Chiov.) Lock,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,350000,1500,400,NA,NA,NA,NA,NA,NA,Senna baccarinii
34431,Cynometra lukei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Cynometra,NA,Beentje,1998,EN,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynometra lukei
